42,TTTTBBBBBBBTTBBBBBTTBBBTTTTTBBBBBBBTBBBBBBBBTTBBBBTBTBBBBBBTBBBTBBBTBTBBBBBTBBBBBBBTBTTTBBTBBBBBTBBBBBBBBBBBBBBBBBBBBBBBBBTTBBTTBBBTBBTTTBBBTBBBBBBBBTBBBBTBBTBBBTTBBTTB,0
43,TTTTTTBTBBBTBBTTBTBBBBBBBBTBBTBBBBBBBTBTBTBBTBBBBBBBTBBTBBBBBBBBBBBBTTBBBBBBBBBTBBBBBBBBBBBBBBBBBBBBTTBBBBTBBTBTBBTTTBBTBBTBBBBBBBTTBTBBBBBBBBBTBBTBTBTTBB,0
44,TTTBTTBBBBTBBBBBTBBBBBTBBBBBBBBTTTBBBTBTBTBBBBBBBBBTBBBBBBBBBBBBBTBBBTBBBBTBBBBBBTBBBBBTBBBBBTBBBBBTBBTTBBBBTBBBBTBBTBBBBBTTBTBBBBTBTTTTB,0
45,TTTTBTBTBTBTBBBTTTBBBBBTTTBBBBTBBBBBBTBTBBTBTTBBBBBBTBBBTBTBTBBTBBBBBBBBBBBBBBTBBBBTBBBBTBBBBBBBBBTBBBBBBBBBBBBBBTBBBBBBBBBTBTBTBTBBBBBBBBBBBBTBBBBBBBBTBBBTTTTBBTBBBBTBTB,0
46,TTTTTBBTBBBTBTBBTBBTTBTBTTBBBBBTTBBTBTBBBBTBBBBTBBBBBTBBBBTBTBTBBBBTBBBBBBBBBBTBBBTBTTBTBBBBBBBBBBBBBTTTBBBTTTBBBBBTBBBBBBTTBBBBBBBBBBTBTBBBBTBTTTBBBBBTBBBBTBBTBBBB,0
47,TTTTBTTBBBBTBBBBBBBBBBBBBBBTBBBTTBBBBBBBBBBTBTTBBTBBBBBTBBBBBBTBBBBBBBBTBBBBBBBBBBBBBBBBBBBBBBTBBBBBBBBBBBBBBBBBBBTBTBBBBTTTBBBTTBTBBBBTT,0
48,TTTBTTBBTTBBTTBBBBBBBBBTBTTTTTBBBBBBTBBBBBTBBBBBTBBTTBTTTBBBBBBTBBBBBBTBBBBBBBBBBBTBBBBBBBBBTBBBBTBBBBBTTTBBBBBBBBBTBBBBBBBBTBTBBTBBBBBBTBBBBBBBBBBBBBBBBTBBBTBTBBBTTBTBBBBBBBBBBBTTBBBBBBBBBBBTTTTTBBBBBTTTBBTBBBT,0
49,TTTTTTTTTTTTTTTTTTTTTTBTTTTTTTBTTTTTBBBBBBBBTBBBTBBBTBBBTBBBBTBTBBBBTBBTBBBTTBBTTTBTBTBTTTBTTTBBTTBTTTBTTBTBBBBBTTTTBTT,0
50,TTTTTTTTTTBTBBTBBBBBBBBBBTBBTBBBBBTBBBBBTBBTBBBBBBTTBBBBBBBBBBBTBBBBBBTTBBBBBBBBBBBTBTBBBBBBTBTBTTTTBBBBBBBBTTBTTBTTBBBBBTTTTBBBBTBBBBBT,0
51,TTTTTTTTTTTTTTBBTBTBBBBBBBTBBBBBBBBBBBBBBBBBBBBBBBBTBBBBBBBBBBBBBTBBTBBBBBBBTBBBBTBTBTTBBTBTBTTTBBTBTTTTTBTBTTT,0
52,TTTBTTTTBTTTTTBBBBBBTBTTTTBBTBBBBTTBBBBBTBBTBBBBBBBTTBBTTBTBBTBBTTTBBTBTBTBBTTTBTTTBBBTBBBBBBBBBBBBTBTBTBBBBBBBTTBTBBBTBBBBBBBTBBBBBBBBBBBBBBBTTTBBBBBTBBBTBT,0
53,TTTBTTTTBTBBTTBBTBTBBBBTBBBBBTTTTBBBTBBBTBBBBBBTBBBBTBBBBBBTBBTTBBBBBBBBBBBTTBBBBBBBBBBBTTTBBBBBTBTTTBTTBBBTBBBBBBTBTBBTBBBBBBTTTBTBBBTBBTBBBTBBB,0
54,TTTTTTTTTTTTBTBTTTBBBBBTBBBTBTTTBBBBBBBBBBBBBBBBTTTBBBBBBBBBBBTTBBTBBTBTTBBTTBBBTTBTTTBBBBBTBBBBBBBBBTTBBBTBBBBBBBTBBBBBTBBBTTBBBBBBTBBBTBBT,0
55,TTTTTTTBTTTBTBTTTTBBBTTBBTBBBTBTBBTTBTBBBBBTTTBBTBBBTTBTBBBBTBBTTTBTBTBBTTTTTTBTTTTBBTTT,0
56,TTTTTTTTTTTTTTTBBTTTBBBBBBBBBBTTBBBTTBBBBBTBTBBBBTBBTBBBBBBBBBBTBBBBBBBBBTBTBBTBBTBBTTTBBBBBBBBTBBTBTTBBBBTTBBTBBBBBBBBBBBTBBBBBTBBBBTTBTTBBTTTTB,0
57,TTTTTTTBTTTTTTTTTBBTTTBBTBBTBBBBBBTTBTBTTTBBTTTBTTBTTBBBTBTTTBTTTBTTBTBTTBTTTTBTBTBTBTBTTTTBTTTT,0
58,TTTTTTTTTTTTTTTTTTTTBTBBBBTTTBBTBBBBBBTTBBBTTBBBBBBBTBTTBBTTTTTBBBBBBBBBBBBBBTBBTTTBBBBTBBTBTTBTTTBBBTTTBTT,0
59,TTTTTBTTTTTTTTTTTTBTBTBTTBBBTBBBBBBBTBBTBTBBBBBBTTTBTBTTBBBBTTBBBBTBBBTBTBBTBTTTBTTTTTBBTTTTTBTTTTBT,0
60,TTTTTTTTTTTTTTTTTBTBTTBBBTTTBBBBBBBBBBTTTBBBBBBBBBTTTBTTBTTBBBTTBTTBTTBTTBTBTBTBTBTBTBBBTT,0
61,TBTTTTTTTTBTBTTBBBTTTTTTBTBBBTBBBBBBTTBBTBTBBBBBBBTBBTBTTBBBBTTTBBTTBBBBTBBTTTTBTBBBTBTTTTTBTTBBBTTTBBTTBTTTTBBT,0
62,TTTBBBBTBBBTTTBTTTBTTTTTBTTTTTTTBBBTBBTBBBBBBBTTBBBBBBBBBBBBBBBBTTBBBBBBBBBBBBBTBBBBBBTBTBTBBBTBBTTTBBBTBTTTT,0
63,BTTTTTTBTTBTTTBTTTTTBBBBBBTBBBBTBBTBBBBTBBTBBBBBBBBBBBBBTBBTBBBTBBBBBBBBBTTBTBTTTBBBBBBTTTTBTBTBTTTBBTTTTTTTBTBTBBBBTTTTBTBBT,0
64,BTTTTTBTTTTTTBTTBTTTTTTTBBBBTBBTTBTBBBBBTTBBBTTBBBBBBBBBBBBBBBBBTBTBBTTTTBBTBBBBTTTBBTTBTTTBTTBTTBBBBBTTTBBTTBTTBTTBTBBBBBBBTTTTTBBBBBBB,0
65,TTTTTTTTTTTBBTTTTTBTBTBTBBBBBTTTBTBBTBBBTBBTBBTBBTBBBBBBBTTTBTTTBBTTTTBTTTTTTTTBT,0
66,TTTTTTTTTTTTTTTTBBTBBBTTBBBBTBBTBBTBBTBTBBBBBBTBTTBBBTBBBTBBBBBTBBBBTBBBBBBBTBBBBBBBBBBBBTBBTBBBBTBBTBTTBTTTTTBTBBTBTTTTTTTTTTBTTTTBBBTT,0
67,TTTTTTTTTTTTTTTTTTTTTTTTTTBBBBTTTTTTBBBBTBBBBBBBTBTBBTBBBBBBBBBTBBBBTTBTBTBBBBTBBBTBTTTTTBTTTTTBBTTTTBTTTTTTT,0
68,TTTTTTTTTTTTTTTTBTBBTTTTTTTTTTTTBTBBBBBTTBTBBBBBTBBTBBBTTBBBBBBBBBTBBBBBBBBBBBBBBBBTBBTBTTBTBBTBBBBTTBTTTTTTBTTBTBTTTTTBTTBBTTTTTTT,0
69,TTTTTTTTTTTTTTBBBTTTTTBTBBBBBBBBBTBTBTBBBBTBBBTTTBBBBBBTBBBBBBBTBBTBBBBBBTTTBTBTTTTBTBTBTTTTTBTTBBBTTTBTTTTT,0
70,TTTTTTTBTTTTTTTTTTTTTTTTTTTTBBBTTBTBBBBBBTBTBTBBBBTTBBBBBBBBBTBBBBBTTTBBBBBBBBBBBBBTBBBTBTBBBBBBBTBBBTBBTTTBBTBBBBBBBBTBTTBTTTBBTBTTTTTT,0
71,TTBTTTTTTTBTTTTTBTTBBTTTTTTTTTTBTTTBBBTTTBTTTBBTBBBBTTBBBBBBTTBBBBBBBTTTBBTBBTBBTTTBBBTTTTTTBBBBTBTTTTBBBTBTBBTBBBTBBBTBBTTBBBTTBBBBBBTBBTBBTBB,0
72,TTTTTTBTTTTTTTTTTTTTTTTTTBTTTTTBBBBBBBTBBTTTBTBBBBTTTBBBTTBTBBBBBBBTTBBBBBTBBBBBBTBBBBBBTBBBBTBTTBBBBTTBTBBTBTTTBTTTTTBBBTTTTTBT,0
73,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTBTBTTBBBTTTTTTBTBTTTTTBBBBTBBTTTTTTTTTBTTTTTTTBTTTTTTTTTTTT,0
74,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTBTTTTTTTTTBTTBTTTTBBBTTTTTTBTBBTTBTTTTBTTTTTTTTBTTTTTTTBTTTTTTTTTT,0
75,TTTTTTTTTTTTTTTTTTTTTTTTBTTTTTTTTTTTTBTTTBTBTTTTTBTTBTBTBTTBBTBBTTBTTTTTTTTTBTTTTTTTBTTTTTTTTTTT,0
76,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTBTTTTTTTTTTBTTBTTTBBBTTBBTTBTTTBTBTBTBTTBBBBBTTBBBTBTTTBTTTTBTTTBTTBTTBTTTBTTTBT,0
77,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTBTTTTTTTBTTTTTTTTTTTTBBTTBTTBBBTBBTTBBTBBTBTTBTTTBTBBTBTBTTBTBTBTTTTTTBTTTTBTBBBTBBBTBBBBTTBBBTTBTTBB,0
78,TTTTTTTTTTTTTTTTTTTTTTTTTTBTTTTTTTTTBTTBTTBBBBBTTTTTBTTTTBBTBTTBBBTBBTTBBBTBBTBTTTTTTTTBTTTTBTBTTT,0
79,TTTTTTTTTTTTBTTBTTTTTTTBTTTTTTTTTTBTBTBBBTTBTTTTBTTBTBTBBTTBBBTBBBBBBBBBBBBBBBTTBBBBBBTTTBBBBBBBBTBTBBTTTBTBBTTBTBTBBBBBBBTBBBBBBBBBBBBBBBBBBBBTBBTTTBTT,0
80,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTBBTTTTBTTTTTBTBTTBTBBBBTTTBTTBTTBBTBTBTBBTBBTTBBTTBTTTTTTBTTTBTBT,0
81,TTTTTTTTTTTTTTTTTTBTTTTTTBTBBTBBTBBBBBBBBBBBBBBBBBBBTBBBBBBBBBBBTBBBBBBBTBTBBBBTBBBBBBBBBBBTBTBBTBTBBTBTTTTTTTTTTT,0
82,TTTTTTTTTTTTTTTTTTTTTBTTTTTTTBBTTTTBBBBBBBBBBBTBTTBBBTBTBBBBBBTBBBBTTTTTTTTTBTTTTT,0
83,TTTTTTTTTTBTTTTBTTTTTTBBTTBTTBBBBBBBBTBBBBTBTBTBBTTTBBBTBBTTBBTBBTTBBBTBTTBBTTBTBTBBBTTTTBTTTTTTT,0
84,TTTTTTTTTTTTTTTBTTTTTBBBTBBBTTBBBBBBBBBBBTBBBBBTBBBTBBBTBBBBBBTBTBBBBBBBBBTBTBTTBTBTBTTTTBBBTBBTTTTTTT,0
85,TTTTTTBBBTTTTTTTBTTTTTTTTBTBBBBBBBTBBBBBBTBBBBBBBBTBTBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBTBBBBBBBBBBTBBBTTTBBBBBTBBBBBBTBBBBTTBTBBTBTTTTTTTBTTT,0
86,TTTTTTTTBTTTTTTTTTTTTBTTTTBTBTBTBTTTTBBBTBBTBBBTBTBBBBBBBBBTBBBBBBBBTBBBBBBTBBBBBTBBTTTBTTBBBBBTTTBTT,0
87,TTTTBBTTTTTBBTBBBBTTBTTBTBTTBTBBBBBBBBBBBBBBBBBTBTBBBBBBBBBBBBBBBBBBBBBBBBBBBTBTBTBBBBTBBBBBBBTTTTBBBBBBBBBBBTBBBBBBTBBBBBBBBTBBBBBBBBTBBBBBBBBBBTBTBBBBTBBBTB,0
88,TTTTTTTTTTTTTTTTTTTTTBBBBTTBBBBBBBBBBBBTBBBBBTBTBBBBBBBBBBBBTBTBTBBBBBBTBBBTTTTTBBT,0
89,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTBTTTBBTTTBTBTTBBBBBBTBTBBBBBTBBTTTBTBBBBBBTBTBTBTBTBBBBBBTTBBTBBBBBBTTBTBBBBTBBTTTTBBBBBTTBTBBTBBBBBBBTBTBBTTT,0
90,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTBBBBTBTBBBTTBBTTBBBBBTTTTTBBTTBBTBBTBBBBBBBBBBBTBTTBTTTTTBTTBBTTTTBBTBTTBBBBBTTT,0
91,TTTTTTTTTTTTTTTTTTTTTTTTBTTTBTBTBTBBTTTBBTBTTTTBBTTTTBBBBBBTBTBBBBBBBTTBBTTBTTTBBTTTBBBBBBTTBTBTBBBBBBTTBTBTBBTBBBBBBTBBBBBTTBBBBTBTBTBTTBBTBTTBBTTTTTTT,0
92,TTTTTTTTTTTTTTTTTTTBBTTTBTBTBBTTTBBTBTTBTBTTBTTTTBBTBTBBBBBBTBBBBBTBTTTBTBTBBTBBBBBBBBBBBTBBBBTTBBBBBBBBTBBBBBBBBBTBBBBBBBBBBBTBBBBBBBBTTBBBBBBBBBBTBBBBBBBBBBBBBBBBBBBBBBTBTBBBBTBBTBBBBBBBBBBBBBBBBBTBTBTBTTT,0
93,TTTTTTTTTTBTTTBBBBTTTBBBTBBBBTBBBTBBBTBBTTBTTBTBTBBTBBTTBBBBTBTBBTBBTTBBBTBBTTBTBBBTTTTTBBTBBBBBBBBBBBBTBBBBTBBTBBBTBTTTT,0
94,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTBBBTTTBBTBBBBTBTBBTBTBTTTTTTBBBBBBBTBBBTBBBBBBTBBBTBBBTTTBTBTTBTBBBTTBTBBBTTTBBBBBTBBBBBBBBTB,0
95,TTTTTTTTTTTTTTTTTTTBBBTBTTBBBBBBBBTTBBTBTBBBTTBBTBBBTBTBTTTBTBBTBBTBTTBBTTBBBBTBBBTTBBBBTBBBTBBBTBTBBBBBBBBBTBBBBTTBBBBBBBBBBBTBTBTBBBBBBBBBBBBBBBBBBBBBBBTBTBBBBBBBBBBBBBBBBB,0
96,TTTTTTTTTTTTTTBTTTTTTTTBBBBBBTTBBTBTTTBBTTTBBBBTBBBTBBBBBBTBTTBTTTTTBBBTTBBBTTBBBBTBTTBBTTBBTBBBTTTBBBTTBBBBBBBBBBTTBTTBBBBBBBBT,0
97,TTTTBBTTTTTTBTTBTBBTTBTTBBBTBBBBTTBBBBBTBBTTBBTBBBBBBBBBTBTBTBBTBBBTTTTBBTBBBTBTBT,0
98,TTBBBBBBTBTBBBBBTBBBBBBBBBBBBBBBBBTTBBTBBBBBBBBBTBBBBTTBTBBTTBBTTBBBBBBTTBBTBBTBTTBBBBBTBTBBTTTBBB,0
99,TBBTTBBBTBTBBBTBBBBBBBBBBBBTBBBBTTTTTTBTBBBBBTTBBBTBBBBBTBBBBBBBBBBBBTTBBBTTBBBBBBBBBTBBBTBTBTBTBBTTBTBBTTBBTTBB,0
100,TTBBTBTBBBBBTTTBBBTTTBTBTTTTTBBBBBBBBBTBBBBBBBTTBBBBBBTBBBBBBTBBBBBBBBBBBBBTBTBBTBTBBBTBBBBTBTTTT,0
101,BBBBBBBBBBBBBBTBBBBBBBBBBBBBBBBBBBBBBBTBTTBTBBTTBBBBBBTBTTBTTBTTBBBBBBBTBBBTBTBTBBBBBBBTBBTBTBBTBBTBBBBTTBBBBTBTBT,0
102,TTBBTTBTBTBBTBBBTTTBTBBBBTTBBBBTBTBBBBTBTTBTBBBTTBBBBBBBBBBBBBBBBTBBBBBBBBBBBTBBTTBTBBBBBTTTTTTT,0
103,TBBTTBTBTBBTBBBBTBBBBBBBTBTBTTBTBBBBTBBBTBTBBBTBBBBTBBTBBBTBTBBBBTBBBBBTTTBBBBBBTBTTBT,0
104,TBBTBTBBBTBTTBBTBTBTTBBBBBTBTBBBTBBBBBBBTTBBBTBTTBBTBBTTBBBBBBBTBTTBTTBTTBBBTTTBBTBBBBBBBBBBTT,0
105,TTTTBBTBBBBBTBTBBTBTTBTBBBBBBBTBTBBTBBTTTTBTBBBTBBBBTBBBTBBTBBTBBBBTBTBBTBTBBBBBTT,0
106,TTTTTBTBBBTTTBBBTBBTBBBTTTBTBTBTBTBBBBTBBTBBBBBBBBTBBBBTBTBBBBBTTBBBBBBTTBBBTBBTTBTTTTTTT,0
107,TTTTTBTTBBTBBBBBTTBBBTBBBBTTBBTBTBBBBTTTTBBTBBBBTBBTBBBBBBBBTBBTBBBBBTBBTBBBBBBTTBBBBBTBTTTTTBBBT,0
108,TTTBTBTTBBBBBBBTBBBBBBTTBBTBTBBTBBBBBBBBTBBTBBBBBTBBBBTBBTBTBBBTBTTBBBBBBTBBTBBBBBBTBBBBBBBBBBBTTTBBBBBBB,0
109,TBTBBBTBBBTBTTTBTBTBTTTTBTTBTBBTBBBBTBTBBBBBBTBTTBBBTBBBBBBBBBBTTBBBBBBBTBTBBBBBBBBTBBBBBBBBBBBTBBBBTBBBBBBBBBBTBTBTBBT,0
110,TBTBBBBBBBBBTTTTBTBTTBTBBTBTBBBBTBTTTBBBBBBTBBBBBBBTBBBBBTTTBBBBTBTBTBBBBTBBTBBBBTTTBBBBBBBBBBBTBBBBBTTBBBBBBBTBBBTTBBTBBBBTBBTTBBBTBBTBBTBBBBBBBBBBBBBTBBBBBBBBBBBBBBBBBTBBBBBBBBBBBTTTBTBTB,0
111,TTTBTBBBBTBBBTTBTBTBTBBBTTBBTBTBBBTBBBBTBBBBBBBTTBTBBTBBBBBBBBBBBTTBBBTTBBBBBBBBBBBBBTBBBBBBT,0
112,TTBTTTBBTTTBBBTTBBTBBTBTTBTBBBBTBBBBBBBTBBTTBBBBBTTBTTBBBBTBTBBBTBTBBTBBBBTBBBBBBBBBBBBBBBBTTTBBT,0
113,TTTTTBTBBBBBBTTBBBBBBBBTBTTTBTBBTBTBBTTBTBTBTBBTBTTBTBBBTBTBBBTBBBTTBBBTTTTBBBTTTTTTBBTBTTTBTTBBBBBTTBTBTTTTBBBBBBBBBBTBBBBBBBBBBBTBBBBTBTBTBBBTBBTBBBBTT,0
