attr1,attr2,attr3,class
0.4582262762205884,0.44778501727200093,0.36078771857720515,0
0.4550966572124657,0.45907925227363233,0.37390674641331034,1
0.45743162128961923,0.46160106561829917,0.3748357090569132,2
0.4545427426525913,0.4742756422309201,0.3858094406233087,0
0.46138359153831565,0.4888125071074364,0.3914567073626152,1
0.46363547250276427,0.49273368255244165,0.3987257482156188,2
0.49309523207972006,0.47787550644216936,0.4011004936605572,0
0.5366883509810357,0.47108797326033136,0.39944975256155446,1
0.48191893363461713,0.4399088496139123,0.35481298441741005,2
0.41635029361810494,0.41763956142675696,0.3089197801275059,0
0.32052298170210325,0.36968713037796397,0.2652186522985716,1
0.21485515120882234,0.25039053461967387,0.18069014903741998,2
0.32600674049774636,0.32896191397459706,0.31798436051603224,0
0.4860051222236631,0.491807818683769,0.4655661758442211,1
0.3208574602970319,0.3209716060680763,0.28339236737634843,2
0.4596110626202743,0.4450370239942204,0.4989574287548847,0
0.20359150062723239,0.19104028307658769,0.21778164088040386,1
0.3239295579901631,0.31656213611267614,0.3011071780219996,2
0.4143562000393356,0.3998600666753559,0.4068346370291085,0
0.48204462555962024,0.45314359579604246,0.4646394451728222,1
0.5117153005022839,0.4532852222674023,0.4347479368412196,2
0.33977153301411733,0.3208553421727749,0.281088911245236,0
0.15684106640818948,0.1551515339187897,0.17917752870332976,1
0.3360389929142581,0.3436404110932526,0.37549065606122667,2
0.3586877286108764,0.3506985188151708,0.3657109748889078,0
0.2985602443938179,0.351193155412275,0.3913119028444272,1
0.15069899971770936,0.16125418521457727,0.15979415767105337,2
0.2288223326755547,0.22574740164592097,0.24926151064099433,0
0.5305675886967045,0.5215410735175731,0.5302925000789552,1
0.3051688793237941,0.3121230793705977,0.35344071073876804,2
0.4590017612572994,0.4758694738308248,0.4925861576696424,0
0.5442769885938664,0.5207441577176207,0.50880394137829,1
0.6872126522418797,0.6294271703789303,0.5978302031220596,2
0.6123808529421112,0.6018098699650627,0.5993339138123386,0
0.46066350493692243,0.4287963999384281,0.3534028401913193,1
0.45835623716937346,0.4460643497086859,0.3675688940944454,2
0.4577277542799232,0.45438019305958277,0.3719664084412677,0
0.4614389841575248,0.45690834272017955,0.37726614433692307,1
0.46104059234414907,0.4600621891519109,0.38154113739758766,2
0.4536841745031752,0.47812282474072143,0.38890819649585107,0
0.4604696307696904,0.481200577673498,0.3904430939803034,1
0.48200840865077776,0.45455775417511,0.3764262963764369,2
0.48096449274947606,0.4478949333098132,0.3564436742565864,0
0.3933074234996755,0.4311596726569167,0.29580075229140074,1
0.28357470882349745,0.3495887517442614,0.23866871652129118,2
0.2926887430798194,0.33184730374233784,0.26382855325063914,0
0.5160827095789403,0.5031845008126239,0.447610774407326,1
0.3658651906034204,0.3969979273783636,0.35119517033326275,2
0.09200530261609033,0.11544307116177924,0.1064291922843506,0
0.47514838405468673,0.4851851624440392,0.5098754704862088,1
0.13990191155950668,0.1529383418636804,0.14781794825669314,2
0.36325753245400283,0.35880509061699295,0.39281783942524195,0
0.4316937408852852,0.4030752103273132,0.3994207916579169,1
0.5175910650239557,0.481517653155075,0.4131346188005246,2
0.4832632399177873,0.4976610395756944,0.5639154341370515,0
0.3548380230013606,0.39964022305817226,0.39771213483330703,1
0.40532525471182745,0.4059056449615377,0.38834012612078217,2
0.14011282692521457,0.12503355852569373,0.12626701596768114,0
0.18525691008384362,0.16927620355464554,0.17987257214562785,1
0.1327734502827164,0.13973953609649722,0.1552718900658694,2
0.07943142814828175,0.09186531642274873,0.09516362579104332,0
0.2638574663923138,0.28425211280068896,0.29907326750410057,1
0.5296706749426637,0.5164382674841029,0.5326471942640674,2
0.5069985003280053,0.5156878526256476,0.5530553142130025,0
0.4478126731891767,0.43756249105024225,0.4387489142625949,1
0.5817173915096818,0.557455191022209,0.564583754729584,2
0.4608850695976505,0.44522938138847656,0.46941789696633673,0
0.5398733626083675,0.5231898660217736,0.5308427450847335,1
0.4401324260482943,0.4243129485893832,0.4502795806697122,2
0.40480116515734,0.39109397556354175,0.43370982041801,0
0.4633222983139845,0.4383594068501947,0.3674485986988234,1
0.4596387589298788,0.44695216105710156,0.3673193875777221,2
0.4664519173221072,0.4581724204358677,0.380393861113103,0
0.46254681327727354,0.4499559268254537,0.3741384336424112,1
0.4478872415187526,0.45861209612867604,0.4144445188908198,2
0.4822384997268523,0.4779029868943173,0.4002896066037087,0
0.4923474491687222,0.5007113062855435,0.4222415275992394,1
0.3815836023981538,0.3527848749068697,0.29490075663310356,2
0.41626720468929124,0.4082414372278782,0.33327541355328083,0
0.33697425808903236,0.3905443780621416,0.2970750077247828,1
0.173486211146242,0.21837010633711576,0.14579072757373773,2
0.452548649073822,0.391588612160646,0.3642629601153682,0
0.21586072150549926,0.2733425925875699,0.17454387534633498,1
0.4094710933116472,0.43209610282291877,0.3494798297553775,2
0.37392039645574715,0.4215417048408542,0.32603533360391485,0
0.45645374730254695,0.4801013826706977,0.4298291323105885,1
0.5213789919269154,0.55440703641767,0.5708837365010002,2
0.4824877606971849,0.4920276565301732,0.45632783003386923,0
0.298781809054546,0.31654099774723765,0.26660874526483597,1
0.05444985707029204,0.045039560828904174,0.03401278723026788,2
0.2020682326795236,0.22170785597108386,0.23292788939946446,0
0.3377774336192393,0.3974418330525715,0.4108601235730498,1
0.3362477795841836,0.3587924064435739,0.297770057248749,2
0.45520744245088407,0.41118178212913536,0.4137851140237666,0
0.18473069183357385,0.17853693126356399,0.18789458432987294,1
0.2269347611275304,0.2337292553604223,0.27113546465109156,2
0.28543245536613504,0.26644513759713995,0.2955111493366928,0
0.4690276217703556,0.4560015051116353,0.45916594385534126,1
0.39906175348790884,0.38004071100297343,0.3791708437337207,2
0.4368174592882861,0.43036275685696435,0.44850854417508734,0
0.1018095984684185,0.1239343635228933,0.15537214028333307,1
0.12749421494932564,0.1402722194430789,0.16394216550115243,2
0.14573506726888055,0.1699082424124896,0.20118737150613558,0
0.2522806358058356,0.25877824725890575,0.2842166219397479,1
0.1338770220109005,0.14713796977074087,0.17666688838401445,2
0.3889314938237811,0.3966998781569151,0.43834346769333654,0
0.47052319340845983,0.4403379590093912,0.3722849722996132,1
0.4702568854235427,0.45926316124664857,0.3828510314062147,2
0.465094827232026,0.4553419858016433,0.3886475544447807,0
0.5419505451159506,0.5051905334239685,0.48748914201778226,1
0.45764040795954486,0.4515687846854869,0.4470360202789818,2
0.5201816819748974,0.5298400027136514,0.45708080136511064,0
0.3363095582907396,0.3710336494500961,0.2751520415512216,1
0.12310976467419346,0.13559641069977776,0.13287887784416735,2
0.18326281650507423,0.211732653818657,0.18757602047152744,0
0.20215132160833735,0.2646589428321996,0.17946713165803768,1
0.20179127539958644,0.277024898155263,0.19534852613904913,2
0.3964370483239068,0.4010417030346002,0.3526209079564402,0
0.2378234529976759,0.3415477129148442,0.20668983372725414,1
0.20429667472593213,0.2779423078319162,0.17566887448045754,2
0.5722497029480645,0.644266320229074,0.6663191459591289,0
0.5439169482012242,0.5465752633665479,0.5139299179337877,1
0.5293724132565776,0.5569521002330853,0.5142462498199293,2
0.42881338284749515,0.42731248437633573,0.39461337896076465,0
0.47030162874773185,0.4506704070397417,0.4231682582706383,1
0.24802188327181515,0.22485113610548577,0.22603756010261739,2
0.12064271095247248,0.16619845062186897,0.16935997698356203,0
0.3350355571294721,0.31917906921642636,0.3282363136270277,1
0.2832764471374114,0.26154737313134513,0.25532312751170233,2
0.4876391695936816,0.42830176334132386,0.42505068051707384,0
0.476062344823312,0.4408875565107915,0.4269331027635094,1
0.3275683540500799,0.3123598256010408,0.32758582448545387,2
0.31623013513891407,0.2902702106347226,0.2942079329996731,0
0.5466311283813868,0.49172537732732513,0.4945844174489602,1
0.07652123928899604,0.07788861534496214,0.08453741290496283,2
0.42152939882420615,0.43440230253180145,0.40724008359836683,0
0.37164934559704055,0.3715008055950524,0.3919490305611182,1
0.0625327534161147,0.07933870836819701,0.10312548419580925,2
0.23336443439296786,0.2543539810247766,0.3043150876741488,0
0.14678750376942004,0.16015287233568734,0.18821314818821838,1
0.17643900881782562,0.19851270391525574,0.23339793544760534,2
0.42346810559987513,0.4322588676597171,0.4315957170241417,0
0.4762285168648308,0.44888421227480124,0.3797567333964119,1
0.48090484273870227,0.46393896998994977,0.39052329293794075,2
0.6029642937920299,0.5782046347738842,0.5559513498417498,0
0.5405934550258693,0.4684773822432906,0.3990443120739643,1
0.5837753983068982,0.5585205692569315,0.4552072887624864,2
0.43061360807514115,0.42233862641158604,0.3716478445829222,0
0.4609681585264642,0.4496811280747536,0.4111786874313953,1
0.5704729166384586,0.5335138540893251,0.5294036399550051,2
0.41698729710679305,0.41065966507988316,0.43912539992821553,0
0.24499665178254657,0.26182851396875473,0.2913987861635068,1
0.35184687972515216,0.38246739881777736,0.4124172982078643,2
0.5014316584196573,0.5384686915647258,0.5298870535096969,0
0.4846203300078685,0.5939780969139407,0.4160440219358228,1
0.2565223471413802,0.3530512194655503,0.2155895644194341,2
0.4156855938198122,0.4388265687659304,0.42797567096779054,0
0.510903604372839,0.5146436185271431,0.5458731560709117,1
0.38188186408423996,0.37154731230732885,0.35506248485246517,2
0.47877653081958327,0.4512474849932898,0.44155806718042934,0
0.3620389180958359,0.3635865911874865,0.3067767158300001,1
0.30147043325310363,0.2582032814106675,0.24858651237685453,2
0.3064535355961905,0.314947166147333,0.32444251431218724,0
0.33971614039490816,0.32005842637282256,0.32945264725313456,1
0.28220270623072274,0.26006768755065224,0.2588473812133294,2
0.5394856259061207,0.48444320177760325,0.4532869959686021,0
0.4758130838529794,0.42632321118212724,0.43666377177236426,1
0.2613243649402549,0.25151509796931226,0.27288199810481845,2
0.07721576409267564,0.08103823756607356,0.0765421357338196,0
0.48722373076572145,0.4350893022939415,0.4372429776817801,1
0.2079951266127313,0.21165232456752306,0.22064202577056996,2
0.4992990832928649,0.43610605594029794,0.3868809758128956,0
0.5665166831820889,0.4931543319851215,0.4375615415401256,1
0.41236423515634846,0.42173829221650994,0.4266390419460617,2
0.48065983915993427,0.5184908010369444,0.5270199848662553,0
0.5244468264123734,0.5219807492103814,0.5145380847468412,1
0.5026779632713201,0.49172749520341463,0.5052952871554177,2
0.5631931900067342,0.5459707049608519,0.5224152924128982,0
0.4779496139336842,0.45219357544423433,0.3823838498237633,1
0.5154712737040744,0.5009100057665091,0.426683596246786,2
0.459343998541227,0.4218086553313861,0.35259608866879943,0
0.47780123918477146,0.45893596381776636,0.3632390078972345,1
0.5937330882099427,0.5449518334384058,0.5264630561072017,2
0.7243627091955425,0.7570732819867068,0.8062078517972401,0
0.42536723957198475,0.42104314411366583,0.4129473338304448,1
0.41046175110563066,0.4554730459756736,0.3708124484035076,2
0.6377145545049182,0.6641225107872316,0.6448885029840707,0
0.5541228289106015,0.573851031735167,0.5911153846857915,1
0.33306276795685175,0.33454033611582246,0.3575798089250559,2
0.5297307844260244,0.5474114377796802,0.5158081985642263,0
0.5256654407705404,0.5478236387911201,0.5290575504667008,1
0.38083794236682966,0.3940237541674695,0.34962686016410127,2
0.39355669028611673,0.3448747404404354,0.33723676890678567,0
0.02114768528412364,0.009462901199164514,0.006530549973580935,1
0.44657275442486066,0.3936115589268091,0.3851143910993424,2
0.7113358122053879,0.6154241949419188,0.538769603489408,0
0.3688679021198228,0.3497916812066266,0.30856605206402965,1
0.34648455546294754,0.3394867193992037,0.34788923635418567,2
0.32121141703997946,0.3212616569890887,0.34381490185181984,0
0.4014499756723806,0.37614294761054357,0.37506102269781316,1
0.5586446963858654,0.5291614629143104,0.4924123983294849,2
0.5367041766127941,0.5086942160526998,0.46954407941670906,0
0.46860229555761435,0.43676557525029003,0.434109057604107,1
0.4725215501949025,0.4490364050434905,0.43624050591548347,2
0.4491954821119063,0.41070873978905287,0.3956642243153715,0
0.5909779684406775,0.5247405206491937,0.49598071979838587,1
0.24617265732841556,0.23865661238367505,0.22896255055333414,2
0.33411961888389063,0.28283886043400863,0.26438087210524985,0
0.5840639238270293,0.5219729009502131,0.45027512280697246,1
0.5028164448193431,0.49165139593368024,0.48345697172056545,2
0.6029959508716556,0.595079253981783,0.5544702325485756,0
0.34957978382035804,0.3436675914648647,0.34462165337433964,1
0.6181160072199778,0.553417757452682,0.48379112897599774,2
0.7448081109869875,0.6898849210765684,0.5928219798249051,0
0.4881099952247422,0.4562213429580395,0.38795250492081457,1
0.5446732517114597,0.48571996366671033,0.4242375614880214,2
0.45457043896219596,0.432973347874005,0.3572545613134349,0
0.3635344897339401,0.3606462462862293,0.3355343153836689,1
1.0,1.0,1.0,2
0.9552543086547467,0.9700680399144508,0.9623805403015999,0
0.6255917308986079,0.631680521288827,0.6290472049410439,1
0.4340777114943012,0.4443479121267704,0.4303816092885706,2
0.4275947743054369,0.43715029003880235,0.40362004362368387,0
0.4564814436121516,0.4637783172584615,0.4260932548030232,1
0.5627181011680003,0.5887061839569628,0.5252244453307326,2
0.5544690269645501,0.5289056846529593,0.5209672776393586,0
0.49193201034076217,0.49131318208666475,0.436113526766586,1
0.45224186097238916,0.41942998040231727,0.3863752790261735,2
0.39928971005209235,0.38727426773510887,0.35076744661364234,0
0.33376155015209585,0.29516163301380804,0.27735302765600267,1
0.4069955189906884,0.35358390858291155,0.3138318948231934,2
0.6055953908594873,0.5135444235243427,0.45137561890019706,0
0.3290809668866598,0.31115493877104816,0.3051838965382725,1
0.3305808017324373,0.30797995397387823,0.31352001471812335,2
0.41299910994925426,0.40444920985159327,0.4024905866268216,0
0.5677629938498606,0.5445417503030554,0.49336808382285335,1
0.5055711051160214,0.4943317441337458,0.47685179359735475,2
0.3629805751740657,0.3740014748035012,0.325021720221603,0
0.22159374127147488,0.28754970357986953,0.17677382235475364,1
0.3853118734742311,0.37722930839965707,0.3434917220073633,2
0.4278994220788699,0.3951060407862309,0.41143932948246564,0
0.17758518354219907,0.1610597099442315,0.16240949998890397,1
0.2364791467145058,0.201472080847421,0.20520394840626566,2
0.45950028319796465,0.3934572482820303,0.3560382276873282,0
0.5163042742396683,0.4778480259900214,0.362004052203312,1
0.537306178759357,0.5291339824621624,0.5210140578306187,2
0.2698120508190174,0.2755959434974665,0.2583840128367958,0
0.5064722820777355,0.4896369033595366,0.5081957745652366,1
0.4821575394938208,0.49557467771321606,0.39782129469458194,2
0.35098831157573596,0.35363886948720746,0.2942948157105859,0
0.5151964451199196,0.4602883690850246,0.40338835639458304,1
0.5495945753479906,0.4698281255260427,0.4201831201221107,2
0.4125559748116895,0.41758460052246105,0.33776426239208757,0
0.390233197110762,0.44992844637330576,0.5023168266784973,1
0.6796666292574556,0.6804467822923906,0.6623894517699116,2
0.44360291555480125,0.506784365023873,0.45380828615241076,0
0.37455739994443527,0.46586679122624997,0.3564436742565864,1
0.31548874413137185,0.38223065258733424,0.28042950637818287,2
0.44235661070313825,0.4557541868130832,0.3987257482156188,0
0.4671443134300045,0.44522938138847656,0.44045757108720474,1
0.4473205431519671,0.47275790412997043,0.42439350154055644,2
0.6755271767449826,0.5707026213777582,0.5296553723622642,0
0.7140519698625067,0.6364345471779521,0.6411815802984749,1
0.4258755034947136,0.41934120272994346,0.3967297143268368,2
0.4198399588349785,0.411401625746319,0.34428033799551777,0
0.6205787977340255,0.5276690931601986,0.47512307943125043,1
0.35411367319229414,0.3062635163919627,0.26817260365292594,2
0.35192996865396586,0.33113282929882937,0.30750072625760394,0
0.4090386132852114,0.3879612674972488,0.38184187588664265,1
0.2736425865342753,0.25873597052802877,0.26489785646802216,2
0.5307337665543321,0.4961496435614542,0.49658268330994615,0
0.450388377637425,0.4242347372143388,0.4096727508505805,1
0.36989172918169266,0.3874391504479966,0.30191806507884805,2
0.3478032999484042,0.3781784227390781,0.22707790241636283,0
0.3369465617794277,0.37276488331074065,0.235794958042906,1
0.29067334509490106,0.3096076081126403,0.20704404224251272,2
0.44844967667786484,0.41588084711396445,0.4076744849895947,0
0.35162531506442407,0.3264062838618522,0.33828554649422815,1
0.21231992106098105,0.18466283303010003,0.19154358520819353,2
0.5205971208028576,0.47782054553787345,0.4922965547149345,0
0.15384992313198106,0.15413477450165367,0.1649869656776376,1
0.24178820705328344,0.24648416122417718,0.25837956105572424,2
0.2923010063775726,0.31011070467254365,0.27535476179501667,0
0.35035130808704795,0.3522099148294111,0.36012163603854463,1
0.408993875777131,0.3955182417976708,0.37583372296047013,2
0.2027052361682117,0.19763545886416953,0.18913987885961742,0
0.5095465142827578,0.4480872907040694,0.39571387505398925,1
0.5744397993898483,0.4969655856215349,0.45642362238859324,2
0.5752685425338776,0.5273118530530546,0.4611931645382966,0
0.6549769279620965,0.6373413847864963,0.6487402241061865,1
0.7919026087480883,0.7916304641621492,0.814306401774908,2
0.5637748008762131,0.5744673625311156,0.5245873176140415,0
0.522009603512148,0.5331101130406841,0.4763973348646324,1
0.3305211459055549,0.39294358542479757,0.30843636657281415,2
0.48830386939197423,0.5008487085462833,0.4450622635405619,0
0.5235051751502523,0.5254706973838182,0.5200984687752349,1
0.43553919491934523,0.4371566321255119,0.41753213314734694,2
0.5234220862214385,0.487988110855336,0.47182160331491296,0
0.53724226554091,0.509257553780174,0.4913698240435356,1
0.47628178078825767,0.4728170892448863,0.4295083425617072,2
0.5685661693800675,0.5498178932414327,0.5189979726820103,0
0.600277809921472,0.5617166924195398,0.4830871698082202,1
0.49176157509157004,0.4782031539918554,0.4525874946635642,2
0.06142918750403928,0.06845243862582642,0.06484216784928451,0
0.31401447689941664,0.3076649905976112,0.33275412945114013,1
0.531400595048407,0.5046599564119172,0.4960324383041679,2
0.39568925959680046,0.3821630075096193,0.3466261225368187,0
0.2810842219998453,0.3820530857010275,0.2195771804159266,1
0.45450865443953115,0.42599979361384077,0.30591013285641216,2
0.3567213313417116,0.413517574395476,0.29241239346415043,0
0.14479341019065065,0.18362071103690555,0.06597161876447857,1
0.5599442651609552,0.45473531529063715,0.3312348253637745,2
0.5512009264084046,0.4532535176046344,0.3554879826815498,0
0.34143327669374035,0.31395788718234496,0.32444251431218724,1
0.07446323249177964,0.06966155543721866,0.08400721915901097,2
0.36131882567833395,0.3176401985208176,0.32313929797516755,0
0.3072290148167929,0.3171730366050818,0.33993628759323097,1
0.5512350146214646,0.5248724810648316,0.5309630404803554,2
0.43507262667984925,0.4255262953821749,0.39707500711661603,0
0.33329072452103536,0.35973940867768517,0.32536924498358616,1
0.24202681872859585,0.21333916959198054,0.20012029417928828,2
0.4287026034251856,0.40065698247530823,0.38922676035419657,0
0.47484373046514494,0.43264358821900906,0.37019982372771454,1
0.5945724806489922,0.47574687361959345,0.40786384380850693,2
0.586789974685038,0.5469874643779878,0.5038806850665873,0
0.793455701701184,0.8121410438072918,0.8773819909923075,1
0.7955712356295005,0.8187975225858789,0.8465548362638265,2
0.6466128053125547,0.6267066575532977,0.5752099615339964,0
0.4694153642887111,0.47119788929814366,0.45951346861732445,1
0.42462280673959507,0.4109365817066728,0.4146316457375281,2
0.34794177568031837,0.29046257379975826,0.28285548987712117,0
0.5821370877292065,0.543497516204551,0.5206197528773755,1
0.6369853366128743,0.6373878857279932,0.5738154107049923,2
0.5320077677155995,0.49499548765435786,0.506313352318801,0
0.44750801959963493,0.4885651888088842,0.3928757612325171,1
0.4809346677440892,0.4379260732440958,0.46634141824415654,2
0.4951724145873031,0.46234936260066506,0.4423979151409154,0
0.4418580829463643,0.41505645086186427,0.3958297125868715,1
0.5925442988571626,0.6008692098176611,0.6565572840744326,2
